I_COMMODITY,I_COMMODITY_SDESC,CTY_CODE,Aug,Sep,Oct
401180,NEW PNEUMATC RUB TIRES USED ON CONSTRUC/MINING/IND,5490,1941050.0,796852.0,1635057.0
401180,NEW PNEUMATC RUB TIRES USED ON CONSTRUC/MINING/IND,5520,1160021.0,190313.0,1752135.0
401180,NEW PNEUMATC RUB TIRES USED ON CONSTRUC/MINING/IND,5570,81245.0,37592.0,40826.0
401180,NEW PNEUMATC RUB TIRES USED ON CONSTRUC/MINING/IND,5700,566958.0,512445.0,774410.0
401190,"NEW PNEUMATIC TIRES OF RUBBER, NESOI",0014,18747137.0,14770581.0,15661104.0
401190,"NEW PNEUMATIC TIRES OF RUBBER, NESOI",0026,22224842.0,17743367.0,17907083.0
401190,"NEW PNEUMATIC TIRES OF RUBBER, NESOI",5830,3987727.0,2320003.0,3679066.0
401190,"NEW PNEUMATIC TIRES OF RUBBER, NESOI",5XXX,22224842.0,17743367.0,17907083.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0003,3810.0,3214.0,39257.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0014,1814292.0,1609735.0,2255081.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0023,9440.0,3214.0,11541.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0025,3810.0,3214.0,39257.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0026,2095814.0,1861049.0,2524307.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",0027,307022.0,251314.0,271226.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",4XXX,9440.0,3214.0,39257.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",5520,212700.0,40170.0,269226.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",5830,748842.0,544335.0,1266365.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",5XXX,3229029.0,2541409.0,2842278.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",6021,139796.0,59975.0,111987.0
4012,"RETREAD OR USED PNEU TIRES, SOLID TIRES ETC, RUBBR",6XXX,139796.0,59975.0,111987.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",0014,1599481.0,1340372.0,2091840.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",0022,469640.0,300230.0,318892.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",0026,1880496.0,1589568.0,2361066.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",0027,306515.0,249196.0,271226.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",5520,212700.0,40170.0,269226.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",5830,748842.0,533221.0,1266365.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",5XXX,3013711.0,2269928.0,2679037.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",6021,139796.0,59975.0,111987.0
401290,"SOLID OR CUSH TIRES, INTERCH TREADS, FLAPS, RUBBER",6XXX,139796.0,59975.0,111987.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",0014,2338056.0,2041802.0,2991379.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",0022,849638.0,334337.0,865180.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",0023,2004.0,1764.0,8986.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",0026,2535649.0,2299873.0,3144497.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",4XXX,2004.0,1764.0,8986.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",5330,49809.0,258.0,3429.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",5800,824739.0,328252.0,850971.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",5830,584244.0,549992.0,781695.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",5880,22895.0,4321.0,5223.0
4013,"INNER TUBES FOR TIRES, OF RUBBER",5XXX,2585458.0,2300131.0,3147926.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",0014,211919.0,156140.0,191147.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",0022,171551.0,140508.0,190044.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",0023,2004.0,1764.0,8986.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",0026,212690.0,189026.0,207678.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",4XXX,2004.0,1764.0,8986.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",5800,169547.0,138744.0,181058.0
401310,"INNER TUBES OF RUBBER FOR MOT CARS, BUSES & TRUCKS",5XXX,215894.0,189026.0,207678.0
401320,"INNER TUBES, OF RUBBER, OF A KIND USED ON BICYCLES",5830,491319.0,385095.0,704133.0
401390,"INNER TUBES, OF RUBBER, NESOI",0014,1035355.0,586987.0,1039100.0
401390,"INNER TUBES, OF RUBBER, NESOI",0022,678087.0,192122.0,675136.0
401390,"INNER TUBES, OF RUBBER, NESOI",0026,1196589.0,756961.0,1152967.0
401390,"INNER TUBES, OF RUBBER, NESOI",5330,46605.0,258.0,3429.0
401390,"INNER TUBES, OF RUBBER, NESOI",5490,30237.0,21200.0,67262.0
401390,"INNER TUBES, OF RUBBER, NESOI",5700,263896.0,229631.0,286402.0
401390,"INNER TUBES, OF RUBBER, NESOI",5800,655192.0,187801.0,669913.0
401390,"INNER TUBES, OF RUBBER, NESOI",5880,22895.0,4321.0,5223.0
401390,"INNER TUBES, OF RUBBER, NESOI",5XXX,1243194.0,757219.0,1156396.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,0014,315596674.0,164394984.0,182437860.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,0026,349107999.0,185214216.0,227383054.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,0027,252220646.0,111295106.0,179360939.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5420,1167828.0,173563.0,877606.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5490,26952424.0,17238352.0,40776599.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5520,6558901.0,3580880.0,4168595.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5570,211466370.0,86622969.0,126564537.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5600,7195071.0,3852905.0,7851208.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5800,202042.0,52214.0,58005.0
4015,ART OF APPAREL & ACCESS OF UNHARD VULCANIZED RUBBR,5XXX,350275827.0,185573528.0,228273779.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",0014,3982476.0,1821076.0,4226299.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",0026,7053357.0,3585513.0,5023973.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",0027,6657357.0,3084753.0,4525893.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",5570,1350918.0,922036.0,1053857.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",5600,2235558.0,398280.0,2674362.0
401511,"SURGICAL & MED GLOVE, VULCANIZE RUBBER",5XXX,7053357.0,3585513.0,5023973.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",0014,311541560.0,162511262.0,178165355.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",0026,341979401.0,181412629.0,222311543.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",0027,245552741.0,108056925.0,174833714.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5420,1167828.0,173563.0,877606.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5490,23881543.0,15320487.0,39977593.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5520,6556298.0,3580880.0,4168595.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5570,210107507.0,85700933.0,125510680.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5600,4959513.0,3454625.0,5176846.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5800,202042.0,52214.0,58005.0
401519,"GLOVES, EXCEPT SURGICAL ETC, VULCAN RUBBER, NESOI",5XXX,343147229.0,181771941.0,223202268.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,0020,11837.0,1356.0,7046.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,1XXX,11837.0,1356.0,7046.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,2010,9236.0,288.0,7046.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4280,600425.0,350427.0,466400.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4351,40864.0,34733.0,43454.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4359,12516.0,3933.0,6206.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4370,38722.0,18699.0,29050.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4419,20511.0,1682.0,9261.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4550,107908.0,71279.0,165669.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4792,26691.0,5654.0,16311.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,4850,35568.0,13095.0,15531.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,5420,53803.0,53151.0,81778.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,5570,497241.0,406131.0,441206.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,5600,501982.0,211789.0,470644.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,5820,9750.0,4961.0,9750.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,6141,29137.0,20020.0,58704.0
4016,ARTICLES NESOI OF UNHARDED VULCANIZED RUBBER,6XXX,276419.0,20020.0,65839.0
401610,ARTICLE NESOI OF VULCANIZED CELLULAR RUBBER,4280,26724.0,13941.0,31468.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0003,147949.0,104780.0,225655.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0014,1768955.0,1733970.0,2225543.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0022,315743.0,221214.0,465606.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0023,175941.0,121044.0,243727.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0026,2075493.0,1953647.0,2395168.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",0027,452649.0,341093.0,383214.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",4120,28422.0,16264.0,18072.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",4550,79233.0,35840.0,125112.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",4XXX,177007.0,121044.0,243727.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",5570,113554.0,79291.0,122232.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",5830,136115.0,132372.0,399541.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",5880,39283.0,7370.0,10118.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",5XXX,2327984.0,2082689.0,2465029.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",6141,29137.0,17325.0,58704.0
401691,"FLOOR COVERING & MAT, VULCANIZE RUB, EXC HARD RUB",6XXX,29137.0,17325.0,58704.0
401692,"ERASERS, OF VULCANIZED RUBBER",0014,288870.0,230321.0,265362.0
401692,"ERASERS, OF VULCANIZED RUBBER",0026,289998.0,233464.0,268477.0
401692,"ERASERS, OF VULCANIZED RUBBER",5700,244906.0,205360.0,245303.0
401692,"ERASERS, OF VULCANIZED RUBBER",5880,42918.0,5529.0,18565.0
401692,"ERASERS, OF VULCANIZED RUBBER",5XXX,289998.0,245541.0,268477.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",0003,737729.0,505072.0,560254.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",0025,661892.0,377448.0,469333.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4010,2574.0,2220.0,3310.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4050,3883.0,1372.0,3833.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4280,436918.0,205704.0,292739.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4330,16345.0,7170.0,7277.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4359,4773.0,1164.0,2952.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4370,34468.0,13846.0,28385.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4419,20511.0,1682.0,9261.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4759,84728.0,53462.0,88076.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4792,26691.0,5654.0,16311.0
401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED RUB",4801,905.0,304.0,791.0
401695,"INFLATABLE ARTICLES, EXC BOAT/DOCK FENDER, NESOI",0014,403714.0,190027.0,339711.0
401695,"INFLATABLE ARTICLES, EXC BOAT/DOCK FENDER, NESOI",0026,403714.0,190574.0,339711.0
401695,"INFLATABLE ARTICLES, EXC BOAT/DOCK FENDER, NESOI",5700,397969.0,175375.0,334575.0
401695,"INFLATABLE ARTICLES, EXC BOAT/DOCK FENDER, NESOI",5XXX,452479.0,190574.0,339711.0
401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,0021,9236.0,1612.0,12030.0
401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,0024,9236.0,1612.0,12030.0
401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,4351,23943.0,14717.0,17002.0
401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,5650,281105.0,199144.0,229366.0
401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,5820,9750.0,560.0,9750.0
4017,HARD RUBBER IN ALL FORMS; ARTICLES OF HARD RUBBER,5700,64024.0,14042.0,21358.0
401700,HARD RUBBER IN ALL FORMS; ARTICLES OF HARD RUBBER,5700,64024.0,14042.0,21358.0
41,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,0014,72665.0,61548.0,96860.0
41,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,0026,72665.0,70797.0,192244.0
41,RAW HIDES AND SKINS (NO FURSKINS) AND LEATHER,5330,43414.0,912.0,48868.0
4107,"LEATHER FURT PREP AFT TAN/CRUST, NO HAIR ON,NES",5330,43414.0,912.0,46316.0
4107,"LEATHER FURT PREP AFT TAN/CRUST, NO HAIR ON,NES",5700,29254.0,15211.0,22479.0
410711,"WHOLE HIDE/SKIN OF LTR,FULL GRAIN,UNSPLIT,BOV/EQU",0014,21132.0,3937.0,22079.0
410711,"WHOLE HIDE/SKIN OF LTR,FULL GRAIN,UNSPLIT,BOV/EQU",0026,21132.0,3937.0,22079.0
410711,"WHOLE HIDE/SKIN OF LTR,FULL GRAIN,UNSPLIT,BOV/EQU",5700,21132.0,3937.0,22079.0
410799,"LTR,NESOI,INC SIDES,FUR PREP,BV/EQ, NESOI",0026,6656.0,5574.0,89855.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,0020,97780.0,42099.0,156195.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,0021,528331.0,187133.0,215543.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,0027,163451503.0,154590896.0,175050639.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,1XXX,97780.0,42099.0,156195.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,2010,78031.0,42099.0,156195.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,4280,6600.0,4128.0,18713.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,4700,25548.0,892.0,100176.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5330,5018847.0,2494317.0,3574828.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5380,2693186.0,2363431.0,3079726.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5460,7447229.0,6331039.0,7097452.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5490,4932016.0,2423655.0,3999618.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5600,27657981.0,26877454.0,32301144.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5800,1090374.0,660504.0,697648.0
42,LEATHER ART; SADDLERY ETC; HANDBAGS ETC; GUT ART,5880,1057213.0,37150.0,46884.0
4201,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",0027,4023084.0,2911395.0,4342599.0
4201,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5330,142425.0,12346.0,204371.0
4201,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5520,2036495.0,1544400.0,2399594.0
4201,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5550,1757400.0,911775.0,1563632.0
4201,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5830,789156.0,428591.0,954373.0
420100,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",0027,4023084.0,2911395.0,4342599.0
420100,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5330,142425.0,12346.0,204371.0
420100,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5520,2036495.0,1544400.0,2399594.0
420100,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5550,1757400.0,911775.0,1563632.0
420100,"SADDLERY, HARNESS, TRACES, LEADS ETC, ANY MATERIAL",5830,789156.0,428591.0,954373.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",0020,21371.0,2449.0,57953.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",0027,152805378.0,143599481.0,159888261.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",1XXX,21371.0,2449.0,57953.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",4280,6320.0,4128.0,14166.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",4700,25548.0,892.0,95787.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5330,3546569.0,1136283.0,2063635.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5380,2572662.0,2072276.0,2669064.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5460,7231027.0,5782908.0,6536178.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5490,4783561.0,2423655.0,3875428.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5600,26752456.0,25208181.0,30339129.0
4202,"TRAVEL GOODS, HANDBAGS, WALLETS, JEWELRY CASES ETC",5880,51982.0,33884.0,42148.0
420212,"TRUNKS, SUITCASES,ETC,SURFACE PLASTIC/TEXT MATERLS",0027,10008128.0,6822233.0,13295215.0
420212,"TRUNKS, SUITCASES,ETC,SURFACE PLASTIC/TEXT MATERLS",5490,2135266.0,641083.0,1580395.0
420212,"TRUNKS, SUITCASES,ETC,SURFACE PLASTIC/TEXT MATERLS",5550,4238223.0,3852153.0,7600866.0
420212,"TRUNKS, SUITCASES,ETC,SURFACE PLASTIC/TEXT MATERLS",5650,1440788.0,680181.0,2993860.0
420212,"TRUNKS, SUITCASES,ETC,SURFACE PLASTIC/TEXT MATERLS",5XXX,27706221.0,26702391.0,30293192.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,0014,10656049.0,10151876.0,10820797.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,5330,771497.0,219053.0,587389.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,5380,899377.0,781918.0,1112683.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,5600,5294695.0,3719225.0,4429363.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,5820,35883.0,5840.0,22967.0
420221,HANDBAGS SURFACE OF LEATHER OR COMPOSITION LEATHER,5XXX,24635285.0,22330507.0,22526396.0
420222,"HANDBAGS, SURFACE OF PLASTIC SHEET/TEXT MATERIALS",5460,1504053.0,1226701.0,1467996.0
420222,"HANDBAGS, SURFACE OF PLASTIC SHEET/TEXT MATERIALS",5520,2987978.0,2263653.0,2844481.0
420222,"HANDBAGS, SURFACE OF PLASTIC SHEET/TEXT MATERIALS",5600,6435384.0,4880111.0,7254928.0
420229,"HANDBAGS, NESOI",0014,313631.0,310147.0,311982.0
420229,"HANDBAGS, NESOI",0022,6236.0,2412.0,4164.0
420229,"HANDBAGS, NESOI",5700,191774.0,122612.0,183608.0
420229,"HANDBAGS, NESOI",5880,6236.0,776.0,908.0
420231,ARTICLES FOR POCKET OR HANDBAG OF LEATHER/COMPOSIT,5330,417869.0,186775.0,258540.0
420231,ARTICLES FOR POCKET OR HANDBAG OF LEATHER/COMPOSIT,5550,400076.0,292310.0,545886.0
420231,ARTICLES FOR POCKET OR HANDBAG OF LEATHER/COMPOSIT,5830,547165.0,101031.0,117443.0
420231,ARTICLES FOR POCKET OR HANDBAG OF LEATHER/COMPOSIT,5880,323.0,262.0,475.0
420232,"ARTICLES FOR POCKET/HANDBAG, PLASTIC/TEXT MATERIAL",5330,523239.0,140619.0,233721.0
420232,"ARTICLES FOR POCKET/HANDBAG, PLASTIC/TEXT MATERIAL",5600,307233.0,273481.0,794761.0
420232,"ARTICLES FOR POCKET/HANDBAG, PLASTIC/TEXT MATERIAL",5820,67840.0,34882.0,71424.0
420232,"ARTICLES FOR POCKET/HANDBAG, PLASTIC/TEXT MATERIAL",5880,4373.0,3639.0,3642.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",0027,9988033.0,9972359.0,12028621.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5330,576537.0,153759.0,397256.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5380,946868.0,519103.0,942570.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5520,1701284.0,929314.0,1027604.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5550,3839896.0,3144509.0,4837366.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5830,62290.0,41013.0,93221.0
420291,"CONTAINERS, BAGS, CASES ETC OF LEATHER/COMP NESOI",5XXX,13031204.0,12364931.0,14768600.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",0027,69646200.0,61032564.0,69600592.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",4700,23699.0,358.0,360.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",5330,612804.0,215158.0,420512.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",5460,4950492.0,2693611.0,4238733.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",5490,2648295.0,1518642.0,2291299.0
420292,"CONTAINER BAGS, CASES ETC NESOI, PLAST/TEXT MATER",5880,28688.0,20692.0,32812.0
420299,"CONTAINER BAGS, CASES ETC NESOI",0022,31824.0,8251.0,10263.0
420299,"CONTAINER BAGS, CASES ETC NESOI",0026,2220409.0,1638445.0,2022330.0
420299,"CONTAINER BAGS, CASES ETC NESOI",0027,817421.0,283976.0,900734.0
420299,"CONTAINER BAGS, CASES ETC NESOI",5520,566687.0,112608.0,528007.0
420299,"CONTAINER BAGS, CASES ETC NESOI",5550,245473.0,48466.0,308059.0
420299,"CONTAINER BAGS, CASES ETC NESOI",5700,1523951.0,1312478.0,1394288.0
420299,"CONTAINER BAGS, CASES ETC NESOI",5XXX,2443339.0,1742903.0,2386535.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0014,15739764.0,13506954.0,14145997.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0020,76409.0,36183.0,98242.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0021,346173.0,36183.0,102082.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0022,2232322.0,821910.0,967367.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0024,76409.0,36183.0,102082.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",0026,18062465.0,15949897.0,16580146.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",1XXX,76409.0,36183.0,98242.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",2010,76409.0,36183.0,98242.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",5550,1868984.0,1750885.0,2913138.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",5800,838057.0,271732.0,411460.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",5830,2555427.0,1113747.0,1278457.0
4203,"ARTICLES OF APPAREL & ACCESS, LEATH & COMP LEATHER",5XXX,22494154.0,20762655.0,21828152.0
420310,ARTICLES OF APPAREL OF LEATHER OR COMPOSIT LEATHER,0003,77271.0,66884.0,308629.0
420310,ARTICLES OF APPAREL OF LEATHER OR COMPOSIT LEATHER,0022,905958.0,336856.0,635964.0
420310,ARTICLES OF APPAREL OF LEATHER OR COMPOSIT LEATHER,0023,77271.0,66884.0,308629.0
420310,ARTICLES OF APPAREL OF LEATHER OR COMPOSIT LEATHER,0025,67901.0,66884.0,292187.0
420310,ARTICLES OF APPAREL OF LEATHER OR COMPOSIT LEATHER,0026,1992386.0,1128835.0,1284065.0
